year,month,day,hour,minute,second,angle_x,angle_y,angle_z,dt
2013,4,20,3,30,37.0,-43.429,-35.392,0.0,2013-04-20 03:30:37
2013,4,20,3,30,38.0,-43.404,-35.698,0.0,2013-04-20 03:30:38
2013,4,20,3,30,39.0,-43.378,-36.0,0.0,2013-04-20 03:30:39
2013,4,20,3,30,40.0,-43.353,-36.299,0.0,2013-04-20 03:30:40
2013,4,20,3,30,41.0,-43.327,-36.596,0.0,2013-04-20 03:30:41
2013,4,20,3,30,42.0,-43.3,-36.889,0.0,2013-04-20 03:30:42
2013,4,20,3,30,43.0,-43.274,-37.18,0.0,2013-04-20 03:30:43
2013,4,20,3,30,44.0,-43.247,-37.468,0.0,2013-04-20 03:30:44
2013,4,20,3,30,45.0,-43.219,-37.753,0.0,2013-04-20 03:30:45
2013,4,20,3,30,46.0,-43.192,-38.035,0.0,2013-04-20 03:30:46
2013,4,20,3,30,47.0,-43.164,-38.315,0.0,2013-04-20 03:30:47
2013,4,20,3,30,48.0,-43.135,-38.592,0.0,2013-04-20 03:30:48
2013,4,20,3,30,49.0,-43.107,-38.866,0.0,2013-04-20 03:30:49
2013,4,20,3,30,50.0,-43.078,-39.137,0.0,2013-04-20 03:30:50
2013,4,20,3,30,51.0,-43.049,-39.406,0.0,2013-04-20 03:30:51
2013,4,20,3,30,52.0,-43.019,-39.672,0.0,2013-04-20 03:30:52
2013,4,20,3,30,53.0,-42.989,-39.935,0.0,2013-04-20 03:30:53
2013,4,20,3,30,54.0,-42.959,-40.196,0.0,2013-04-20 03:30:54
2013,4,20,3,30,55.0,-42.929,-40.454,0.0,2013-04-20 03:30:55
2013,4,20,3,30,56.0,-42.898,-40.709,0.0,2013-04-20 03:30:56
2013,4,20,3,30,57.0,-42.867,-40.962,0.0,2013-04-20 03:30:57
2013,4,20,3,30,58.0,-42.836,-41.213,0.0,2013-04-20 03:30:58
2013,4,20,3,30,59.0,-42.804,-41.461,0.0,2013-04-20 03:30:59
2013,4,20,3,31,0.0,-42.772,-41.706,0.0,2013-04-20 03:31:00
2013,4,20,3,31,1.0,-42.74,-41.949,0.0,2013-04-20 03:31:01
2013,4,20,3,31,2.0,-42.708,-42.19,0.0,2013-04-20 03:31:02
2013,4,20,3,31,3.0,-42.675,-42.428,0.0,2013-04-20 03:31:03
2013,4,20,3,31,4.0,-42.642,-42.663,0.0,2013-04-20 03:31:04
2013,4,20,3,31,5.0,-42.609,-42.897,0.0,2013-04-20 03:31:05
2013,4,20,3,31,6.0,-42.575,-43.128,0.0,2013-04-20 03:31:06
2013,4,20,3,31,7.0,-42.541,-43.356,0.0,2013-04-20 03:31:07
2013,4,20,3,31,8.0,-42.507,-43.583,0.0,2013-04-20 03:31:08
2013,4,20,3,31,9.0,-42.472,-43.807,0.0,2013-04-20 03:31:09
2013,4,20,3,31,10.0,-42.437,-44.028,0.0,2013-04-20 03:31:10
2013,4,20,3,31,11.0,-42.402,-44.248,0.0,2013-04-20 03:31:11
2013,4,20,3,31,12.0,-42.367,-44.465,0.0,2013-04-20 03:31:12
2013,4,20,3,31,13.0,-42.331,-44.68,0.0,2013-04-20 03:31:13
2013,4,20,3,31,14.0,-42.296,-44.893,0.0,2013-04-20 03:31:14
2013,4,20,3,31,14.506,-42.277,-45.0,0.0,2013-04-20 03:31:14
2013,4,20,6,44,36.922,-41.827,45.0,0.0,2013-04-20 06:44:36
2013,4,20,6,44,37.0,-41.83,44.983,0.0,2013-04-20 06:44:37
2013,4,20,6,44,38.0,-41.865,44.769,0.0,2013-04-20 06:44:38
2013,4,20,6,44,39.0,-41.9,44.553,0.0,2013-04-20 06:44:39
2013,4,20,6,44,40.0,-41.934,44.335,0.0,2013-04-20 06:44:40
2013,4,20,6,44,41.0,-41.969,44.114,0.0,2013-04-20 06:44:41
2013,4,20,6,44,42.0,-42.003,43.891,0.0,2013-04-20 06:44:42
2013,4,20,6,44,43.0,-42.036,43.666,0.0,2013-04-20 06:44:43
2013,4,20,6,44,44.0,-42.07,43.439,0.0,2013-04-20 06:44:44
2013,4,20,6,44,45.0,-42.103,43.209,0.0,2013-04-20 06:44:45
2013,4,20,6,44,46.0,-42.136,42.977,0.0,2013-04-20 06:44:46
2013,4,20,6,44,47.0,-42.168,42.742,0.0,2013-04-20 06:44:47
2013,4,20,6,44,48.0,-42.201,42.505,0.0,2013-04-20 06:44:48
2013,4,20,6,44,49.0,-42.233,42.265,0.0,2013-04-20 06:44:49
2013,4,20,6,44,50.0,-42.264,42.023,0.0,2013-04-20 06:44:50
2013,4,20,6,44,51.0,-42.296,41.779,0.0,2013-04-20 06:44:51
2013,4,20,6,44,52.0,-42.327,41.532,0.0,2013-04-20 06:44:52
2013,4,20,6,44,53.0,-42.358,41.283,0.0,2013-04-20 06:44:53
2013,4,20,6,44,54.0,-42.388,41.031,0.0,2013-04-20 06:44:54
2013,4,20,6,44,55.0,-42.418,40.776,0.0,2013-04-20 06:44:55
2013,4,20,6,44,56.0,-42.448,40.519,0.0,2013-04-20 06:44:56
2013,4,20,6,44,57.0,-42.478,40.259,0.0,2013-04-20 06:44:57
2013,4,20,6,44,58.0,-42.507,39.997,0.0,2013-04-20 06:44:58
2013,4,20,6,44,59.0,-42.536,39.732,0.0,2013-04-20 06:44:59
2013,4,20,6,45,0.0,-42.565,39.464,0.0,2013-04-20 06:45:00
2013,4,20,6,45,1.0,-42.593,39.194,0.0,2013-04-20 06:45:01
2013,4,20,6,45,2.0,-42.622,38.921,0.0,2013-04-20 06:45:02
2013,4,20,6,45,3.0,-42.649,38.645,0.0,2013-04-20 06:45:03
2013,4,20,6,45,4.0,-42.677,38.366,0.0,2013-04-20 06:45:04
2013,4,20,6,45,5.0,-42.704,38.085,0.0,2013-04-20 06:45:05
2013,4,20,6,45,6.0,-42.731,37.8,0.0,2013-04-20 06:45:06
2013,4,20,6,45,7.0,-42.757,37.513,0.0,2013-04-20 06:45:07
2013,4,20,6,45,8.0,-42.784,37.223,0.0,2013-04-20 06:45:08
2013,4,20,6,45,9.0,-42.809,36.93,0.0,2013-04-20 06:45:09
2013,4,20,6,45,10.0,-42.835,36.635,0.0,2013-04-20 06:45:10
2013,4,20,6,45,11.0,-42.86,36.336,0.0,2013-04-20 06:45:11
2013,4,20,6,45,12.0,-42.885,36.034,0.0,2013-04-20 06:45:12
2013,4,20,6,45,13.0,-42.91,35.73,0.0,2013-04-20 06:45:13
2013,4,20,6,45,14.0,-42.934,35.422,0.0,2013-04-20 06:45:14
2013,4,20,6,45,15.0,-42.958,35.112,0.0,2013-04-20 06:45:15
2013,4,20,6,45,16.0,-42.982,34.798,0.0,2013-04-20 06:45:16
2013,4,20,6,45,17.0,-43.005,34.482,0.0,2013-04-20 06:45:17
2013,4,20,6,45,18.0,-43.028,34.162,0.0,2013-04-20 06:45:18
2013,4,20,6,45,19.0,-43.051,33.84,0.0,2013-04-20 06:45:19
2013,4,20,6,45,20.0,-43.073,33.514,0.0,2013-04-20 06:45:20
2013,4,20,6,45,21.0,-43.095,33.185,0.0,2013-04-20 06:45:21
2013,4,20,6,45,22.0,-43.117,32.854,0.0,2013-04-20 06:45:22
2013,4,20,6,45,23.0,-43.138,32.519,0.0,2013-04-20 06:45:23
2013,4,20,6,45,24.0,-43.159,32.181,0.0,2013-04-20 06:45:24
2013,4,20,6,45,25.0,-43.18,31.839,0.0,2013-04-20 06:45:25
2013,4,20,6,45,26.0,-43.2,31.495,0.0,2013-04-20 06:45:26
2013,4,20,6,45,27.0,-43.22,31.147,0.0,2013-04-20 06:45:27
2013,4,20,6,45,28.0,-43.24,30.797,0.0,2013-04-20 06:45:28
2013,4,20,6,45,29.0,-43.259,30.443,0.0,2013-04-20 06:45:29
2013,4,20,6,45,30.0,-43.278,30.086,0.0,2013-04-20 06:45:30
2013,4,20,6,45,31.0,-43.297,29.726,0.0,2013-04-20 06:45:31
2013,4,20,6,45,32.0,-43.315,29.362,0.0,2013-04-20 06:45:32
2013,4,20,6,45,33.0,-43.333,28.996,0.0,2013-04-20 06:45:33
2013,4,20,6,45,34.0,-43.35,28.626,0.0,2013-04-20 06:45:34
2013,4,20,6,45,35.0,-43.368,28.253,0.0,2013-04-20 06:45:35
2013,4,20,6,45,36.0,-43.385,27.876,0.0,2013-04-20 06:45:36
2013,4,20,6,45,37.0,-43.401,27.497,0.0,2013-04-20 06:45:37
2013,4,20,6,45,38.0,-43.417,27.114,0.0,2013-04-20 06:45:38
2013,4,20,6,45,39.0,-43.433,26.728,0.0,2013-04-20 06:45:39
2013,4,20,6,45,40.0,-43.449,26.339,0.0,2013-04-20 06:45:40
2013,4,20,6,45,41.0,-43.464,25.947,0.0,2013-04-20 06:45:41
2013,4,20,6,45,42.0,-43.479,25.552,0.0,2013-04-20 06:45:42
2013,4,20,6,45,43.0,-43.493,25.153,0.0,2013-04-20 06:45:43
2013,4,20,6,45,44.0,-43.507,24.751,0.0,2013-04-20 06:45:44
2013,4,20,6,45,45.0,-43.521,24.346,0.0,2013-04-20 06:45:45
2013,4,20,6,45,46.0,-43.534,23.938,0.0,2013-04-20 06:45:46
2013,4,20,6,45,47.0,-43.547,23.527,0.0,2013-04-20 06:45:47
2013,4,20,6,45,48.0,-43.56,23.113,0.0,2013-04-20 06:45:48
2013,4,20,6,45,49.0,-43.572,22.695,0.0,2013-04-20 06:45:49
2013,4,20,6,45,50.0,-43.584,22.275,0.0,2013-04-20 06:45:50
2013,4,20,6,45,51.0,-43.596,21.851,0.0,2013-04-20 06:45:51
2013,4,20,6,45,52.0,-43.607,21.425,0.0,2013-04-20 06:45:52
2013,4,20,6,45,53.0,-43.618,20.995,0.0,2013-04-20 06:45:53
2013,4,20,6,45,54.0,-43.629,20.563,0.0,2013-04-20 06:45:54
2013,4,20,6,45,55.0,-43.639,20.127,0.0,2013-04-20 06:45:55
2013,4,20,6,45,56.0,-43.649,19.689,0.0,2013-04-20 06:45:56
2013,4,20,6,45,57.0,-43.658,19.247,0.0,2013-04-20 06:45:57
2013,4,20,6,45,58.0,-43.667,18.803,0.0,2013-04-20 06:45:58
2013,4,20,6,45,59.0,-43.676,18.356,0.0,2013-04-20 06:45:59
2013,4,20,6,46,0.0,-43.684,17.906,0.0,2013-04-20 06:46:00
2013,4,20,6,46,1.0,-43.692,17.454,0.0,2013-04-20 06:46:01
2013,4,20,6,46,2.0,-43.7,16.998,0.0,2013-04-20 06:46:02
2013,4,20,6,46,3.0,-43.707,16.54,0.0,2013-04-20 06:46:03
2013,4,20,6,46,4.0,-43.714,16.08,0.0,2013-04-20 06:46:04
2013,4,20,6,46,5.0,-43.721,15.617,0.0,2013-04-20 06:46:05
2013,4,20,6,46,6.0,-43.727,15.151,0.0,2013-04-20 06:46:06
2013,4,20,6,46,7.0,-43.733,14.683,0.0,2013-04-20 06:46:07
2013,4,20,6,46,8.0,-43.738,14.213,0.0,2013-04-20 06:46:08
2013,4,20,6,46,9.0,-43.743,13.74,0.0,2013-04-20 06:46:09
2013,4,20,6,46,10.0,-43.748,13.265,0.0,2013-04-20 06:46:10
2013,4,20,6,46,11.0,-43.752,12.787,0.0,2013-04-20 06:46:11
2013,4,20,6,46,12.0,-43.756,12.308,0.0,2013-04-20 06:46:12
2013,4,20,6,46,13.0,-43.76,11.826,0.0,2013-04-20 06:46:13
2013,4,20,6,46,14.0,-43.763,11.343,0.0,2013-04-20 06:46:14
2013,4,20,6,46,15.0,-43.766,10.857,0.0,2013-04-20 06:46:15
2013,4,20,6,46,16.0,-43.768,10.369,0.0,2013-04-20 06:46:16
2013,4,20,6,46,17.0,-43.77,9.88,0.0,2013-04-20 06:46:17
2013,4,20,6,46,18.0,-43.772,9.389,0.0,2013-04-20 06:46:18
2013,4,20,6,46,19.0,-43.773,8.896,0.0,2013-04-20 06:46:19
2013,4,20,6,46,20.0,-43.774,8.401,0.0,2013-04-20 06:46:20
2013,4,20,6,46,21.0,-43.775,7.905,0.0,2013-04-20 06:46:21
2013,4,20,6,46,22.0,-43.775,7.408,0.0,2013-04-20 06:46:22
2013,4,20,6,46,23.0,-43.775,6.909,0.0,2013-04-20 06:46:23
2013,4,20,6,46,24.0,-43.774,6.409,0.0,2013-04-20 06:46:24
2013,4,20,6,46,25.0,-43.774,5.907,0.0,2013-04-20 06:46:25
2013,4,20,6,46,26.0,-43.772,5.405,0.0,2013-04-20 06:46:26
2013,4,20,6,46,27.0,-43.771,4.901,0.0,2013-04-20 06:46:27
2013,4,20,6,46,28.0,-43.769,4.397,0.0,2013-04-20 06:46:28
2013,4,20,6,46,29.0,-43.766,3.891,0.0,2013-04-20 06:46:29
2013,4,20,6,46,30.0,-43.764,3.385,0.0,2013-04-20 06:46:30
2013,4,20,6,46,31.0,-43.76,2.878,0.0,2013-04-20 06:46:31
2013,4,20,6,46,32.0,-43.757,2.37,0.0,2013-04-20 06:46:32
2013,4,20,6,46,33.0,-43.753,1.862,0.0,2013-04-20 06:46:33
2013,4,20,6,46,34.0,-43.749,1.354,0.0,2013-04-20 06:46:34
2013,4,20,6,46,35.0,-43.744,0.845,0.0,2013-04-20 06:46:35
2013,4,20,6,46,36.0,-43.739,0.336,0.0,2013-04-20 06:46:36
2013,4,20,6,46,37.0,-43.734,-0.174,0.0,2013-04-20 06:46:37
2013,4,20,6,46,38.0,-43.728,-0.683,0.0,2013-04-20 06:46:38
2013,4,20,6,46,39.0,-43.722,-1.192,0.0,2013-04-20 06:46:39
2013,4,20,6,46,40.0,-43.715,-1.702,0.0,2013-04-20 06:46:40
2013,4,20,6,46,41.0,-43.708,-2.211,0.0,2013-04-20 06:46:41
2013,4,20,6,46,42.0,-43.701,-2.719,0.0,2013-04-20 06:46:42
2013,4,20,6,46,43.0,-43.694,-3.228,0.0,2013-04-20 06:46:43
2013,4,20,6,46,44.0,-43.685,-3.736,0.0,2013-04-20 06:46:44
2013,4,20,6,46,45.0,-43.677,-4.243,0.0,2013-04-20 06:46:45
2013,4,20,6,46,46.0,-43.668,-4.75,0.0,2013-04-20 06:46:46
2013,4,20,6,46,47.0,-43.659,-5.256,0.0,2013-04-20 06:46:47
2013,4,20,6,46,48.0,-43.65,-5.761,0.0,2013-04-20 06:46:48
2013,4,20,6,46,49.0,-43.64,-6.265,0.0,2013-04-20 06:46:49
2013,4,20,6,46,50.0,-43.63,-6.768,0.0,2013-04-20 06:46:50
2013,4,20,6,46,51.0,-43.619,-7.27,0.0,2013-04-20 06:46:51
2013,4,20,6,46,52.0,-43.608,-7.771,0.0,2013-04-20 06:46:52
2013,4,20,6,46,53.0,-43.597,-8.271,0.0,2013-04-20 06:46:53
2013,4,20,6,46,54.0,-43.585,-8.769,0.0,2013-04-20 06:46:54
2013,4,20,6,46,55.0,-43.573,-9.266,0.0,2013-04-20 06:46:55
2013,4,20,6,46,56.0,-43.56,-9.761,0.0,2013-04-20 06:46:56
2013,4,20,6,46,57.0,-43.547,-10.255,0.0,2013-04-20 06:46:57
2013,4,20,6,46,58.0,-43.534,-10.747,0.0,2013-04-20 06:46:58
2013,4,20,6,46,59.0,-43.52,-11.238,0.0,2013-04-20 06:46:59
2013,4,20,6,47,0.0,-43.506,-11.726,0.0,2013-04-20 06:47:00
2013,4,20,6,47,1.0,-43.492,-12.213,0.0,2013-04-20 06:47:01
2013,4,20,6,47,2.0,-43.477,-12.698,0.0,2013-04-20 06:47:02
2013,4,20,6,47,3.0,-43.462,-13.181,0.0,2013-04-20 06:47:03
2013,4,20,6,47,4.0,-43.447,-13.662,0.0,2013-04-20 06:47:04
2013,4,20,6,47,5.0,-43.431,-14.14,0.0,2013-04-20 06:47:05
2013,4,20,6,47,6.0,-43.415,-14.617,0.0,2013-04-20 06:47:06
2013,4,20,6,47,7.0,-43.398,-15.091,0.0,2013-04-20 06:47:07
2013,4,20,6,47,8.0,-43.381,-15.563,0.0,2013-04-20 06:47:08
2013,4,20,6,47,9.0,-43.364,-16.032,0.0,2013-04-20 06:47:09
2013,4,20,6,47,10.0,-43.346,-16.499,0.0,2013-04-20 06:47:10
2013,4,20,6,47,11.0,-43.328,-16.964,0.0,2013-04-20 06:47:11
2013,4,20,6,47,12.0,-43.31,-17.426,0.0,2013-04-20 06:47:12
2013,4,20,6,47,13.0,-43.291,-17.885,0.0,2013-04-20 06:47:13
2013,4,20,6,47,14.0,-43.272,-18.342,0.0,2013-04-20 06:47:14
2013,4,20,6,47,15.0,-43.252,-18.796,0.0,2013-04-20 06:47:15
2013,4,20,6,47,16.0,-43.233,-19.247,0.0,2013-04-20 06:47:16
2013,4,20,6,47,17.0,-43.212,-19.696,0.0,2013-04-20 06:47:17
2013,4,20,6,47,18.0,-43.192,-20.142,0.0,2013-04-20 06:47:18
2013,4,20,6,47,19.0,-43.171,-20.584,0.0,2013-04-20 06:47:19
2013,4,20,6,47,20.0,-43.15,-21.025,0.0,2013-04-20 06:47:20
2013,4,20,6,47,21.0,-43.128,-21.462,0.0,2013-04-20 06:47:21
2013,4,20,6,47,22.0,-43.106,-21.896,0.0,2013-04-20 06:47:22
2013,4,20,6,47,23.0,-43.083,-22.327,0.0,2013-04-20 06:47:23
2013,4,20,6,47,24.0,-43.061,-22.755,0.0,2013-04-20 06:47:24
2013,4,20,6,47,25.0,-43.038,-23.181,0.0,2013-04-20 06:47:25
2013,4,20,6,47,26.0,-43.014,-23.603,0.0,2013-04-20 06:47:26
2013,4,20,6,47,27.0,-42.99,-24.022,0.0,2013-04-20 06:47:27
2013,4,20,6,47,28.0,-42.966,-24.438,0.0,2013-04-20 06:47:28
2013,4,20,6,47,29.0,-42.942,-24.851,0.0,2013-04-20 06:47:29
2013,4,20,6,47,30.0,-42.917,-25.261,0.0,2013-04-20 06:47:30
2013,4,20,6,47,31.0,-42.891,-25.667,0.0,2013-04-20 06:47:31
2013,4,20,6,47,32.0,-42.866,-26.071,0.0,2013-04-20 06:47:32
2013,4,20,6,47,33.0,-42.84,-26.471,0.0,2013-04-20 06:47:33
2013,4,20,6,47,34.0,-42.814,-26.868,0.0,2013-04-20 06:47:34
2013,4,20,6,47,35.0,-42.787,-27.262,0.0,2013-04-20 06:47:35
2013,4,20,6,47,36.0,-42.76,-27.653,0.0,2013-04-20 06:47:36
2013,4,20,6,47,37.0,-42.733,-28.041,0.0,2013-04-20 06:47:37
2013,4,20,6,47,38.0,-42.705,-28.425,0.0,2013-04-20 06:47:38
2013,4,20,6,47,39.0,-42.677,-28.806,0.0,2013-04-20 06:47:39
2013,4,20,6,47,40.0,-42.649,-29.184,0.0,2013-04-20 06:47:40
2013,4,20,6,47,41.0,-42.62,-29.559,0.0,2013-04-20 06:47:41
2013,4,20,6,47,42.0,-42.591,-29.93,0.0,2013-04-20 06:47:42
2013,4,20,6,47,43.0,-42.561,-30.298,0.0,2013-04-20 06:47:43
2013,4,20,6,47,44.0,-42.532,-30.664,0.0,2013-04-20 06:47:44
2013,4,20,6,47,45.0,-42.502,-31.025,0.0,2013-04-20 06:47:45
2013,4,20,6,47,46.0,-42.471,-31.384,0.0,2013-04-20 06:47:46
2013,4,20,6,47,47.0,-42.44,-31.74,0.0,2013-04-20 06:47:47
2013,4,20,6,47,48.0,-42.409,-32.092,0.0,2013-04-20 06:47:48
2013,4,20,6,47,49.0,-42.378,-32.441,0.0,2013-04-20 06:47:49
2013,4,20,6,47,50.0,-42.346,-32.787,0.0,2013-04-20 06:47:50
2013,4,20,6,47,51.0,-42.314,-33.13,0.0,2013-04-20 06:47:51
2013,4,20,6,47,52.0,-42.282,-33.469,0.0,2013-04-20 06:47:52
2013,4,20,6,47,53.0,-42.249,-33.806,0.0,2013-04-20 06:47:53
2013,4,20,6,47,54.0,-42.216,-34.139,0.0,2013-04-20 06:47:54
2013,4,20,6,47,55.0,-42.182,-34.469,0.0,2013-04-20 06:47:55
2013,4,20,6,47,56.0,-42.149,-34.796,0.0,2013-04-20 06:47:56
2013,4,20,6,47,57.0,-42.115,-35.12,0.0,2013-04-20 06:47:57
2013,4,20,6,47,58.0,-42.08,-35.441,0.0,2013-04-20 06:47:58
2013,4,20,6,47,59.0,-42.045,-35.759,0.0,2013-04-20 06:47:59
2013,4,20,6,48,0.0,-42.01,-36.074,0.0,2013-04-20 06:48:00
2013,4,20,6,48,1.0,-41.975,-36.386,0.0,2013-04-20 06:48:01
2013,4,20,6,48,2.0,-41.939,-36.695,0.0,2013-04-20 06:48:02
2013,4,20,6,48,3.0,-41.903,-37.001,0.0,2013-04-20 06:48:03
2013,4,20,6,48,4.0,-41.867,-37.304,0.0,2013-04-20 06:48:04
2013,4,20,6,48,5.0,-41.83,-37.603,0.0,2013-04-20 06:48:05
2013,4,20,6,48,6.0,-41.793,-37.9,0.0,2013-04-20 06:48:06
2013,4,20,6,48,7.0,-41.756,-38.195,0.0,2013-04-20 06:48:07
2013,4,20,6,48,8.0,-41.718,-38.486,0.0,2013-04-20 06:48:08
2013,4,20,6,48,9.0,-41.681,-38.774,0.0,2013-04-20 06:48:09
2013,4,20,6,48,10.0,-41.642,-39.059,0.0,2013-04-20 06:48:10
2013,4,20,6,48,11.0,-41.604,-39.342,0.0,2013-04-20 06:48:11
2013,4,20,6,48,12.0,-41.565,-39.622,0.0,2013-04-20 06:48:12
2013,4,20,6,48,13.0,-41.526,-39.899,0.0,2013-04-20 06:48:13
2013,4,20,6,48,14.0,-41.486,-40.173,0.0,2013-04-20 06:48:14
2013,4,20,6,48,15.0,-41.447,-40.445,0.0,2013-04-20 06:48:15
2013,4,20,6,48,16.0,-41.407,-40.714,0.0,2013-04-20 06:48:16
2013,4,20,6,48,17.0,-41.366,-40.98,0.0,2013-04-20 06:48:17
2013,4,20,6,48,18.0,-41.326,-41.243,0.0,2013-04-20 06:48:18
2013,4,20,6,48,19.0,-41.285,-41.504,0.0,2013-04-20 06:48:19
2013,4,20,6,48,20.0,-41.244,-41.762,0.0,2013-04-20 06:48:20
2013,4,20,6,48,21.0,-41.202,-42.017,0.0,2013-04-20 06:48:21
2013,4,20,6,48,22.0,-41.16,-42.27,0.0,2013-04-20 06:48:22
2013,4,20,6,48,23.0,-41.118,-42.521,0.0,2013-04-20 06:48:23
2013,4,20,6,48,24.0,-41.076,-42.768,0.0,2013-04-20 06:48:24
2013,4,20,6,48,25.0,-41.033,-43.014,0.0,2013-04-20 06:48:25
2013,4,20,6,48,26.0,-40.99,-43.256,0.0,2013-04-20 06:48:26
2013,4,20,6,48,27.0,-40.947,-43.497,0.0,2013-04-20 06:48:27
2013,4,20,6,48,28.0,-40.903,-43.734,0.0,2013-04-20 06:48:28
2013,4,20,6,48,29.0,-40.859,-43.97,0.0,2013-04-20 06:48:29
2013,4,20,6,48,30.0,-40.815,-44.203,0.0,2013-04-20 06:48:30
2013,4,20,6,48,31.0,-40.771,-44.433,0.0,2013-04-20 06:48:31
2013,4,20,6,48,32.0,-40.726,-44.662,0.0,2013-04-20 06:48:32
2013,4,20,6,48,33.0,-40.681,-44.888,0.0,2013-04-20 06:48:33
2013,4,20,6,48,33.501,-40.659,-45.0,0.0,2013-04-20 06:48:33
2013,4,20,8,23,5.882,30.97,45.0,0.0,2013-04-20 08:23:05
2013,4,20,8,23,6.0,30.975,44.968,0.0,2013-04-20 08:23:06
2013,4,20,8,23,7.0,31.02,44.696,0.0,2013-04-20 08:23:07
2013,4,20,8,23,8.0,31.064,44.421,0.0,2013-04-20 08:23:08
2013,4,20,8,23,9.0,31.108,44.143,0.0,2013-04-20 08:23:09
2013,4,20,8,23,10.0,31.152,43.861,0.0,2013-04-20 08:23:10
2013,4,20,8,23,11.0,31.196,43.576,0.0,2013-04-20 08:23:11
2013,4,20,8,23,12.0,31.239,43.287,0.0,2013-04-20 08:23:12
2013,4,20,8,23,13.0,31.282,42.995,0.0,2013-04-20 08:23:13
2013,4,20,8,23,14.0,31.325,42.7,0.0,2013-04-20 08:23:14
2013,4,20,8,23,15.0,31.368,42.4,0.0,2013-04-20 08:23:15
2013,4,20,8,23,16.0,31.41,42.097,0.0,2013-04-20 08:23:16
2013,4,20,8,23,17.0,31.452,41.791,0.0,2013-04-20 08:23:17
2013,4,20,8,23,18.0,31.494,41.481,0.0,2013-04-20 08:23:18
2013,4,20,8,23,19.0,31.535,41.167,0.0,2013-04-20 08:23:19
2013,4,20,8,23,20.0,31.576,40.849,0.0,2013-04-20 08:23:20
2013,4,20,8,23,21.0,31.617,40.528,0.0,2013-04-20 08:23:21
2013,4,20,8,23,22.0,31.658,40.203,0.0,2013-04-20 08:23:22
2013,4,20,8,23,23.0,31.698,39.874,0.0,2013-04-20 08:23:23
2013,4,20,8,23,24.0,31.738,39.541,0.0,2013-04-20 08:23:24
2013,4,20,8,23,25.0,31.778,39.204,0.0,2013-04-20 08:23:25
2013,4,20,8,23,26.0,31.818,38.863,0.0,2013-04-20 08:23:26
2013,4,20,8,23,27.0,31.857,38.518,0.0,2013-04-20 08:23:27
2013,4,20,8,23,28.0,31.896,38.169,0.0,2013-04-20 08:23:28
2013,4,20,8,23,29.0,31.934,37.816,0.0,2013-04-20 08:23:29
2013,4,20,8,23,30.0,31.973,37.459,0.0,2013-04-20 08:23:30
2013,4,20,8,23,31.0,32.011,37.098,0.0,2013-04-20 08:23:31
2013,4,20,8,23,32.0,32.049,36.732,0.0,2013-04-20 08:23:32
2013,4,20,8,23,33.0,32.086,36.363,0.0,2013-04-20 08:23:33
2013,4,20,8,23,34.0,32.123,35.989,0.0,2013-04-20 08:23:34
2013,4,20,8,23,35.0,32.16,35.611,0.0,2013-04-20 08:23:35
2013,4,20,8,23,36.0,32.197,35.228,0.0,2013-04-20 08:23:36
2013,4,20,8,23,37.0,32.233,34.842,0.0,2013-04-20 08:23:37
2013,4,20,8,23,38.0,32.269,34.451,0.0,2013-04-20 08:23:38
2013,4,20,8,23,39.0,32.304,34.056,0.0,2013-04-20 08:23:39
2013,4,20,8,23,40.0,32.34,33.656,0.0,2013-04-20 08:23:40
2013,4,20,8,23,41.0,32.375,33.252,0.0,2013-04-20 08:23:41
2013,4,20,8,23,42.0,32.409,32.843,0.0,2013-04-20 08:23:42
2013,4,20,8,23,43.0,32.444,32.43,0.0,2013-04-20 08:23:43
2013,4,20,8,23,44.0,32.478,32.013,0.0,2013-04-20 08:23:44
2013,4,20,8,23,45.0,32.511,31.591,0.0,2013-04-20 08:23:45
2013,4,20,8,23,46.0,32.545,31.165,0.0,2013-04-20 08:23:46
2013,4,20,8,23,47.0,32.578,30.734,0.0,2013-04-20 08:23:47
2013,4,20,8,23,48.0,32.611,30.299,0.0,2013-04-20 08:23:48
2013,4,20,8,23,49.0,32.643,29.86,0.0,2013-04-20 08:23:49
2013,4,20,8,23,50.0,32.675,29.416,0.0,2013-04-20 08:23:50
2013,4,20,8,23,51.0,32.707,28.967,0.0,2013-04-20 08:23:51
2013,4,20,8,23,52.0,32.739,28.514,0.0,2013-04-20 08:23:52
2013,4,20,8,23,53.0,32.77,28.056,0.0,2013-04-20 08:23:53
2013,4,20,8,23,54.0,32.801,27.594,0.0,2013-04-20 08:23:54
2013,4,20,8,23,55.0,32.831,27.128,0.0,2013-04-20 08:23:55
2013,4,20,8,23,56.0,32.861,26.657,0.0,2013-04-20 08:23:56
2013,4,20,8,23,57.0,32.891,26.181,0.0,2013-04-20 08:23:57
2013,4,20,8,23,58.0,32.921,25.701,0.0,2013-04-20 08:23:58
2013,4,20,8,23,59.0,32.95,25.217,0.0,2013-04-20 08:23:59
2013,4,20,8,24,0.0,32.979,24.729,0.0,2013-04-20 08:24:00
2013,4,20,8,24,1.0,33.007,24.236,0.0,2013-04-20 08:24:01
2013,4,20,8,24,2.0,33.035,23.739,0.0,2013-04-20 08:24:02
2013,4,20,8,24,3.0,33.063,23.237,0.0,2013-04-20 08:24:03
2013,4,20,8,24,4.0,33.091,22.731,0.0,2013-04-20 08:24:04
